movie_tv_goal_4-21###6617	4	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010er "" , director "" Nobuhiro Doi "" , douban_score "" 9.1 "" , episode_length "" 45 Minuten "" , episodes "" 10 Folgen "" , name_list "" Matsu Takako/Mitsushima Hikari/Takahashi Issey "" , premiere_time "" 17.01.2017 in Japan "" , production_country_or_area "" Japan "" , star "" Matsu Takako "" , title "" Quartett "" , type "" spannend "" <endofknowledge> <state> ( tv ) decade equal_to "" 2010er "" , production_country_or_area equal_to "" japanische Fernsehsendung "" , type equal_to "" spannend "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to "" Quartett "" USER: Wann war die Premiere? <endofhistory>"	"( tv ) inform premiere_time equal_to "" 17. Januar 2017 """	premiere_time	17. Januar 2017
flight_goal_4-60###608	2	"DST: <state> ( flight ) date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS: ( flight ) inform flight_information equal_to "" Flug CZ3741 von China Southern Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 3 des internationalen Flughafens Gaoqi "" USER: Groß. Wie viel kostet ein Economy-Class Ticket? <endofhistory>"	"( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Xiamen """	class_cabin	Economy-Klasse
attraction_hotel_goal_2-27###6205	4	"DA: <knowledge> ( attraction ) address "" Nr. 158, Xinggang-Straße, Industriepark Suzhou, Stadt Suzhou "" , area "" Industriepark Suzhou "" , available_options "" 1 "" , consumption "" etwas teurer "" , features "" Erhalten Sie einen guten Blick auf hohe Gebäude wie das Tor des Orients, fahren Sie mit dem Riesenrad, machen Sie eine Nachtkreuzfahrt und spüren Sie die moderne Seite von Suzhou. "" , metro_station "" Stimmt "" , name "" Landschaftlich reizvolles Gebiet um den Jinji-See "" , opening_hours "" den ganzen Tag "" , phone_number "" 400-7558558 "" , score "" 4.5 "" , the_most_suitable_people "" Datierung "" , ticket_price "" frei "" , type "" landschaftlich reizvoller Ort "" <endofknowledge> <state> ( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" etwas teurer "" , name equal_to "" Landschaftlich reizvolles Gebiet um den Jinji-See "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) recommend name equal_to "" Landschaftlich reizvolles Gebiet um den Jinji-See "" AGENT_ACTS: ( attraction ) inform score equal_to "" 4.5 "" USER: Was gibt es in diesem Naturgebiet zu sehen? <endofhistory>"	"( attraction ) inform features equal_to "" hohe Gebäude wie das Tor des Orients gut sehen. Sie können auch mit dem Riesenrad fahren und eine Nachtkreuzfahrt unternehmen, um die moderne Seite von Suzhou zu erleben """	features	hohe Gebäude wie das Tor des Orients gut sehen. Sie können auch mit dem Riesenrad fahren und eine Nachtkreuzfahrt unternehmen, um die moderne Seite von Suzhou zu erleben
attraction_hotel_goal_2-27###6205	5	"DST: <state> ( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" etwas teurer "" , name equal_to "" Landschaftlich reizvolles Gebiet um den Jinji-See "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) inform score equal_to "" 4.5 "" AGENT_ACTS: ( attraction ) inform features equal_to "" hohe Gebäude wie das Tor des Orients gut sehen. Sie können auch mit dem Riesenrad fahren und eine Nachtkreuzfahrt unternehmen, um die moderne Seite von Suzhou zu erleben "" USER: Ich frage mich, ob es in der Nähe günstige Hotels gibt. Könnt ihr mir eines empfehlen? <endofhistory>"	"( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" etwas teurer "" , name equal_to "" Landschaftlich reizvolles Gebiet um den Jinji-See "" ( hotel ) area equal_to "" Industriepark Suzhou "" , pricerange equal_to "" billig """	pricerange	billig
Car_goal_1-12###4333	3	"DA: <knowledge> ( car ) 4wd "" Zweirad "" , available_options "" 5 "" , brand "" SAIC-Volkswagen "" , classification "" SUV "" , cruise_control_system "" Stimmt "" , heated_seats "" Stimmt "" , hybrid "" PHEV "" , name "" Tiguan-L 430PHEV Hybrid Power Luxusversion "" , number_of_seats "" 5 "" , parking_assist_system "" Stimmt "" , power_level "" relativ stark "" , price "" 315.800 "" , pricerange "" >300.000 "" , series "" Tiguan-L "" , size "" mittelgroß "" , ventilated_seats "" FALSCH "" <endofknowledge> <state> ( car ) classification equal_to "" SUV "" , number_of_seats equal_to "" 1 "" , pricerange equal_to "" über 300.000 Yuan "" <endofstate> <history> AGENT_ACTS_PREV: ( car ) request number_of_seats AGENT_ACTS: ( car ) request pricerange USER: Mein Budget beträgt über 300.000 Yuan. <endofhistory>"	"( car ) recommend name equal_to "" Tiguan-L 380TSI R-Line 4WD Ultimate Edition """	name	Tiguan-L 380TSI R-Line 4WD Ultimate Edition
Car_goal_1-12###4333	4	"DA: <knowledge> ( car ) 4wd "" Zweirad "" , available_options "" 1 "" , brand "" SAIC-Volkswagen "" , classification "" SUV "" , cruise_control_system "" Stimmt "" , heated_seats "" Stimmt "" , hybrid "" PHEV "" , name "" Tiguan-L 430PHEV Hybrid Power Luxusversion "" , number_of_seats "" 5 "" , parking_assist_system "" Stimmt "" , power_level "" relativ stark "" , price "" 315.800 "" , pricerange "" >300.000 "" , series "" Tiguan-L "" , size "" mittelgroß "" , ventilated_seats "" FALSCH "" <endofknowledge> <state> ( car ) classification equal_to "" SUV "" , number_of_seats equal_to "" 1 "" , pricerange equal_to "" über 300.000 Yuan "" , series equal_to "" Tiguan-L "" <endofstate> <history> AGENT_ACTS_PREV: ( car ) request pricerange AGENT_ACTS: ( car ) recommend name equal_to "" Tiguan-L 380TSI R-Line 4WD Ultimate Edition "" USER: Hat er belüftete Sitze? <endofhistory>"	"( car ) inform ventilated_seats equal_to "" Ja """	ventilated_seats	Ja
tv_goal_4-10###6441	1	DST: <state> null <endofstate> <history> USER: Hallo, hast du irgendwelche faszinierenden Fernsehsendungen aus Taiwan, die du empfehlen kannst? <endofhistory>	"( tv ) production_country_or_area equal_to "" Taiwan, China """	production_country_or_area	Taiwan, China
tv_goal_4-10###6441	2	"DST: <state> ( tv ) production_country_or_area equal_to "" Taiwan, China "" <endofstate> <history> AGENT_ACTS: ( tv ) request star , request type USER: Die Kategorie interessiert mich nicht so sehr. Ich möchte nur eine Fernsehsendung mit Ko Su-Yun sehen. <endofhistory>"	"( tv ) production_country_or_area equal_to "" eine TV-Show aus Taiwan "" , star equal_to "" Ko Su-Yun """	production_country_or_area	eine TV-Show aus Taiwan
tv_goal_4-10###6441	3	"DST: <state> ( tv ) production_country_or_area equal_to "" eine TV-Show aus Taiwan "" , star equal_to "" Ko Su-Yun "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request star , request type AGENT_ACTS: ( tv ) recommend title equal_to "" Auf Kinder "" USER: Wann wurde es uraufgeführt? <endofhistory>"	"( tv ) production_country_or_area equal_to "" Taiwan, China "" , star equal_to "" Ko Su-Yun """	production_country_or_area	Taiwan, China
tv_goal_4-10###6441	3	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010er "" , director "" Chen Wei-Ling "" , douban_score "" 8.4 "" , episode_length "" 50 Minuten "" , episodes "" 10 Folgen "" , name_list "" Ko Su-Yun, Liu Zi-Chuan, Tseng Shao-Zong and Ling Hsin-Yu "" , premiere_time "" in Taiwan, China am 7. Juli 2018 "" , production_country_or_area "" Taiwan, China "" , star "" Ko Su-Yun "" , title "" Auf Kinder "" , type "" Science-Fiction "" <endofknowledge> <state> ( tv ) production_country_or_area equal_to "" Taiwan, China "" , star equal_to "" Ko Su-Yun "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request star , request type AGENT_ACTS: ( tv ) recommend title equal_to "" Auf Kinder "" USER: Wann wurde es uraufgeführt? <endofhistory>"	"( tv ) inform premiere_time equal_to "" 7. Juli 2018 in Taiwan """	premiere_time	7. Juli 2018 in Taiwan
tv_goal_4-10###6441	5	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 1990er "" , director "" Shui-Ching Lai "" , douban_score "" 7.8 "" , episode_length "" 50 Minuten "" , episodes "" 64 Folgen "" , name_list "" Steve Ma/Cecilia Yip/Kathy Chau/Suen Hing "" , premiere_time "" 1994-03-10 in Taiwan, China "" , production_country_or_area "" Taiwan, China "" , star "" Steve Ma Jingtao "" , title "" das Himmelsschwert und der Drachensäbel "" , type "" Besonderheit "" <endofknowledge> <state> ( tv ) production_country_or_area equal_to "" Taiwan, China "" , star equal_to "" Steve Ma Jingtao "" , type equal_to "" Spielfilm Dramen "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) inform premiere_time equal_to "" 7. Juli 2018 in Taiwan "" AGENT_ACTS: ( tv ) inform director equal_to "" Chen Wei-Ling "" , inform name_list equal_to "" Ko Su-Yun, Liu Zi-Chuan, Tseng Shao-Zong and Ling Hsin-Yu "" USER: OK, ich verstehe. Können Sie einige Spielfilm Dramen mit Steve Ma Jingtao empfehlen? <endofhistory>"	"( tv ) recommend title equal_to "" Heaven Sword und Dragon Sabre """	title	Heaven Sword und Dragon Sabre
Class_goal_1-17_v2###9219	1	DST: <state> null <endofstate> <history> USER: Hallo, ich möchte einen Mathe Nachhilfekurs für mein Kind finden, das in der sechsten Klasse ist. Es wäre am besten, wenn der Unterricht am Sonntag Morgen ist, damit ich mein Kind vom und zum Unterricht bringen könnte. Könnt ihr mir etwas passendes empfehlen? <endofhistory>	"( class ) day equal_to "" Sonntag "" , grade equal_to "" sechste Klasse "" , subject equal_to "" Mathematik "" , time equal_to "" Morgen """	grade	sechste Klasse
Class_goal_1-17_v2###9219	1	DST: <state> null <endofstate> <history> USER: Hallo, ich möchte einen Mathe Nachhilfekurs für mein Kind finden, das in der sechsten Klasse ist. Es wäre am besten, wenn der Unterricht am Sonntag Morgen ist, damit ich mein Kind vom und zum Unterricht bringen könnte. Könnt ihr mir etwas passendes empfehlen? <endofhistory>	"( class ) day equal_to "" Sonntag "" , grade equal_to "" sechste Klasse "" , subject equal_to "" Mathematik "" , time equal_to "" Morgen """	subject	Mathematik
Class_goal_1-17_v2###9219	3	"DA: <knowledge> ( class ) area "" Bezirk Gusu "" , available_options "" 4 "" , campus "" Pingjiang New Town Learning Center, Gusu District "" , class_number "" PM6J24004A "" , classroom "" Raum 307, Pingjiang New Town Learning Center "" , day "" Sonntag "" , end_date "" 21. Juni 2020 "" , end_time "" 12:20 "" , grade "" sechste Klasse "" , hours "" 20 "" , level "" fortgeschrittene Klasse "" , price "" 1600 "" , start_date "" 19. April 2020 "" , start_time "" 10:20 "" , subject "" Mathematik "" , teacher "" Xia Zhengdong "" , time "" Morgen "" , times "" 10 "" , type "" von Angesicht zu Angesicht "" <endofknowledge> <state> ( class ) day equal_to "" Sonntag "" , grade equal_to "" sechste Klasse "" , subject equal_to "" Mathematik "" , time equal_to "" Morgen "" <endofstate> <history> AGENT_ACTS_PREV: ( class ) recommend class_number equal_to "" PM6J24004A "" AGENT_ACTS: ( class ) inform end_date equal_to "" 21. Juni 2020 "" USER: OK. Wo findet der Unterricht statt? <endofhistory>"	"( class ) inform classroom equal_to "" No. 307, Pingjiang New Town. """	classroom	No. 307, Pingjiang New Town.
Class_goal_1-17_v2###9219	5	"DA: <knowledge> ( class ) area "" Bezirk Gusu "" , available_options "" 4 "" , campus "" Pingjiang New Town Learning Center, Gusu District "" , class_number "" PM6J24004A "" , classroom "" Raum 307, Pingjiang New Town Learning Center "" , day "" Sonntag "" , end_date "" 21. Juni 2020 "" , end_time "" 12:20 "" , grade "" sechste Klasse "" , hours "" 20 "" , level "" fortgeschrittene Klasse "" , price "" 1600 "" , start_date "" 19. April 2020 "" , start_time "" 10:20 "" , subject "" Mathematik "" , teacher "" Xia Zhengdong "" , time "" Morgen "" , times "" 10 "" , type "" von Angesicht zu Angesicht "" <endofknowledge> <state> ( class ) day equal_to "" Sonntag "" , grade equal_to "" sechste Klasse "" , subject equal_to "" Mathematik "" , time equal_to "" Morgen "" <endofstate> <history> AGENT_ACTS_PREV: ( class ) inform classroom equal_to "" No. 307, Pingjiang New Town. "" AGENT_ACTS: ( class ) inform times equal_to "" 10 "" USER: Wie hoch ist die Studiengebühr? <endofhistory>"	"( class ) inform price equal_to "" 1.600 """	price	1.6
train_goal_2-63###928	1	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 2 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Dienstagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" erste Klasse "" , ticket_price "" 656,5 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Dienstagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" <endofstate> <history> USER: Ich möchte nächsten Dienstagnachmittag von Hangzhou nach Xiamen fahren. Können Sie mir helfen zu überprüfen, ob es geeignete Hochgeschwindigkeitszüge gibt? <endofhistory>"	"( train ) recommend train_number equal_to "" D3141 """	train_number	D3141
train_goal_2-63###928	3	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 1 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Dienstagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" zweite Klasse "" , ticket_price "" 394,0 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Dienstagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" , seat_type equal_to "" zweite Klasse "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) recommend train_number equal_to "" D3141 "" AGENT_ACTS: ( train ) general USER: Wann ist die Abfahrtszeit? <endofhistory>"	"( train ) inform departure_time equal_to "" 14:23 Uhr """	departure_time	14:23 Uhr
train_goal_2-63###928	4	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 1 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Dienstagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" zweite Klasse "" , ticket_price "" 394,0 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Dienstagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" , seat_type equal_to "" zweite Klasse "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) general AGENT_ACTS: ( train ) inform departure_time equal_to "" 14:23 Uhr "" USER: Die Abfahrtszeit ist wirklich günstig für mich. Was kostet eine Fahrkarte 2. Klasse? <endofhistory>"	"( train ) inform ticket_price equal_to "" 352 Yuan """	ticket_price	352 Yuan
train_goal_2-63###928	5	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 1 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Dienstagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" zweite Klasse "" , ticket_price "" 394,0 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Dienstagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" , seat_type equal_to "" zweite Klasse "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform departure_time equal_to "" 14:23 Uhr "" AGENT_ACTS: ( train ) inform ticket_price equal_to "" 352 Yuan "" USER: Ja, das ist akzeptabel. Können Sie mir helfen zu überprüfen, wie lange die Zugfahrt dauern wird? Dann berechne ich die Ankunftszeit selbst. <endofhistory>"	"( train ) inform duration equal_to "" 6 Stunden und 36 Minuten """	duration	6 Stunden und 36 Minuten
train_goal_2-63###928	6	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 2 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Montagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" erste Klasse "" , ticket_price "" 656,5 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Montagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform ticket_price equal_to "" 352 Yuan "" AGENT_ACTS: ( train ) inform duration equal_to "" 6 Stunden und 36 Minuten "" USER: Auf Reisen mache ich immer detaillierte Pläne. Übrigens, könnten Sie mir helfen, nächsten Montagnachmittag nach Hochgeschwindigkeitszügen von Hangzhou nach Xiamen zu suchen? <endofhistory>"	"( train ) recommend train_number equal_to "" D3141 """	train_number	D3141
train_goal_2-63###928	7	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 2 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Montagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" erste Klasse "" , ticket_price "" 656,5 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Montagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform duration equal_to "" 6 Stunden und 36 Minuten "" AGENT_ACTS: ( train ) recommend train_number equal_to "" D3141 "" USER: Wie ist die Abfahrtszeit dieses Hochgeschwindigkeitszugs? <endofhistory>"	"( train ) inform departure_time equal_to "" 14:23 Uhr """	departure_time	14:23 Uhr
train_goal_2-63###928	8	"DA: <knowledge> ( train ) arrival_time "" 20:49 Uhr an diesem Tag "" , available_options "" 2 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Montagnachmittag "" , departure "" Hangzhou "" , departure_time "" 15:17 Uhr an diesem Tag "" , destination "" Xiamen "" , duration "" 5 Stunden und 52 Minuten "" , seat_type "" erste Klasse "" , ticket_price "" 656,5 Yuan "" , train_number "" G1675, von Hangzhoudong nach Xiamenbei "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszüge "" , date equal_to "" nächsten Montagnachmittag "" , departure equal_to "" Hangzhou "" , destination equal_to "" Xiamen "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) recommend train_number equal_to "" D3141 "" AGENT_ACTS: ( train ) inform departure_time equal_to "" 14:23 Uhr "" USER: Ok, wie ist die geplante Ankunftszeit? <endofhistory>"	"( train ) inform arrival_time equal_to "" 20:59 Uhr """	arrival_time	20:59 Uhr
