movie_tv_goal_4-21###6617	4	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010s "" , director "" Nobuhiro Doi "" , douban_score "" 9.1 "" , episode_length "" 45 minutes "" , episodes "" 10 episodes "" , name_list "" Matsu Takako/Mitsushima Hikari/Takahashi Issey "" , premiere_time "" 2017-01-17 in Japan "" , production_country_or_area "" Japan "" , star "" Matsu Takako "" , title "" Quartet "" , type "" suspenseful "" <endofknowledge> <state> ( tv ) decade equal_to "" 2010s "" , production_country_or_area equal_to "" Japanese TV show "" , type equal_to "" suspenseful "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to "" Quartet "" USER: When did it premiere? <endofhistory>"	"( tv ) inform premiere_time equal_to "" January 17, 2017 """	premiere_time	January 17, 2017
movie_goal_3-8_v2###9587	1	"DA: <knowledge> ( movie ) Message = No item available. <endofknowledge> <state> ( movie ) production_country_or_area equal_to "" South Korean "" , type equal_to "" action movies "" <endofstate> <history> USER: Hi, I love watching movies, especially action movies. Could you recommend a South Korean action movie? <endofhistory>"	"( movie ) recommend title equal_to "" Train To Busan """	title	Train To Busan
movie_goal_3-8_v2###9587	2	"DA: <knowledge> ( movie ) Message = No item available. <endofknowledge> <state> ( movie ) production_country_or_area equal_to "" South Korean "" , type equal_to "" action movies "" <endofstate> <history> AGENT_ACTS: ( movie ) recommend title equal_to "" Train To Busan "" USER: What's its Douban rating? <endofhistory>"	"( movie ) inform Douban_score equal_to "" 8.5 """	Douban_score	8.5
movie_goal_3-8_v2###9587	4	"DA: <knowledge> ( movie ) available_options "" 4 "" , decade "" 2010s "" , director "" Anthony Russo "" , douban_score "" 8.5 "" , film_length "" 181 minutes "" , name_list "" Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, and Scarlett Johansson "" , production_country_or_area "" America "" , release_date "" 2019-04-24 in the Chinese mainland / 2019-04-26 in America "" , star "" Robert Downey Jr. "" , title "" Avengers: Endgame "" , type "" action "" <endofknowledge> <state> ( movie ) production_country_or_area equal_to "" American "" , type equal_to "" action movies "" <endofstate> <history> AGENT_ACTS_PREV: ( movie ) inform Douban_score equal_to "" 8.5 "" AGENT_ACTS: ( movie ) recommend title equal_to "" Pirates of the Caribbean "" USER: When did the movie premiere? <endofhistory>"	"( movie ) inform release_date equal_to "" in the United States on July 9, 2003 or on November 21 of the same year on the Chinese mainland. """	release_date	in the United States on July 9, 2003 or on November 21 of the same year on the Chinese mainland.
attraction_hotel_goal_1-31###1341	1	"DA: <knowledge> ( general ) Message = No item available. <endofknowledge> <state> ( attraction ) area equal_to "" Suzhou New District "" , the_most_suitable_people equal_to "" family-friendly "" <endofstate> <history> USER: Hi, I'm traveling in Suzhou and I want to find a family-friendly scenic area in Suzhou New District. <endofhistory>"	"( general ) greeting , recommend name equal_to "" Taihu Lake Wetland Park """	name	Taihu Lake Wetland Park
attraction_hotel_goal_1-31###1341	3	"DA: <knowledge> ( attraction ) address "" No. 1, Town Lake Embroidery Street, Suzhou New District, Suzhou City "" , area "" Suzhou New District "" , available_options "" 1 "" , consumption "" cheap "" , features "" The wetland park integrates tourism, entertainment, leisure, and education all in one. You could say it's a ""paradise on earth"". "" , metro_station "" false "" , name "" Suzhou Taihu Lake Wetland Park "" , opening_hours "" 09:00-16:30 "" , phone_number "" 0512-66918088 "" , score "" 4.5 "" , the_most_suitable_people "" family-friendly "" , ticket_price "" 60 yuan "" , type "" landscape scenic spot "" <endofknowledge> <state> ( attraction ) area equal_to "" Suzhou New District "" , name equal_to "" Taihu Lake Wetland Park "" , the_most_suitable_people equal_to "" family-friendly "" <endofstate> <history> AGENT_ACTS_PREV: ( general ) greeting , recommend name equal_to "" Taihu Lake Wetland Park "" AGENT_ACTS: ( attraction ) inform ticket_price equal_to "" 60 yuan "" USER: Good, when is it open? <endofhistory>"	"( attraction ) inform opening_hours equal_to "" 09:00–16:30 """	opening_hours	09:00–16:30
train_goal_4-69###503	1	"DA: <knowledge> ( train ) arrival_time "" 19:26 that day "" , available_options "" 2 "" , classification "" high-speed "" , date "" next Sunday afternoon "" , departure "" Beijing "" , departure_time "" 13:40 that day "" , destination "" Hangzhou "" , duration "" 5 hours and 46 minutes "" , seat_type "" first class "" , ticket_price "" 907.0 yuan "" , train_number "" G59, from Beijingnan to Hangzhoudong "" <endofknowledge> <state> ( train ) classification equal_to "" high-speed train "" , date equal_to "" next Sunday afternoon "" , departure equal_to "" Beijing "" , destination equal_to "" Hangzhou "" <endofstate> <history> USER: Hi, I want to go from Beijing to Hangzhou by high-speed train next Sunday afternoon. Could you recommend a train for me? <endofhistory>"	"( train ) inform train_number equal_to "" G59 from Beijingnan to Hangzhoudong """	train_number	G59 from Beijingnan to Hangzhoudong
PC_goal_5-48_v2###10500	3	"DA: <knowledge> ( pc ) available_options "" 2 "" , brand "" Lenovo "" , colour "" N/A "" , computer_type "" desktop "" , cpu "" Intel Core i5 "" , cpu_model "" Intel Core i5-9400F "" , features "" N/A "" , game_performance "" entry-level "" , gpu_category "" discrete graphics card "" , gpu_model "" GT730 "" , hard_disk_capacity "" 256GB SSD + 1TB HDD "" , memory_capacity "" 8GB "" , operating_system "" Windows 10 "" , price "" 4,889 yuan "" , pricerange "" 5,000-10,000 "" , product_name "" Lenovo Tianyi 510Pro "" , screen_size "" 23-25 inches "" , series "" Lenovo Tianyi "" , standby_time "" N/A "" , usage "" business "" , weight "" 7.48kg "" <endofknowledge> <state> ( pc ) CPU equal_to "" Intel Core i5 "" , computer_type equal_to "" desktop "" , memory_capacity equal_to "" 8GB "" , pricerange equal_to "" 5,000-10,000 yuan "" <endofstate> <history> AGENT_ACTS_PREV: ( pc ) request CPU_model , request memory_capacity AGENT_ACTS: ( pc ) recommend product_name equal_to "" Lenovo Tianyi 510Pro "" USER: What CPU does it have? How about its starting weight? <endofhistory>"	"( pc ) inform CPU_model equal_to "" i5-9400F "" , inform weight equal_to "" 7.48 kg """	weight	7.48 kg
PC_goal_5-48_v2###10500	4	"DA: <knowledge> ( pc ) available_options "" 2 "" , brand "" Lenovo "" , colour "" N/A "" , computer_type "" desktop "" , cpu "" Intel Core i5 "" , cpu_model "" Intel Core i5-9400F "" , features "" N/A "" , game_performance "" entry-level "" , gpu_category "" discrete graphics card "" , gpu_model "" GT730 "" , hard_disk_capacity "" 256GB SSD + 1TB HDD "" , memory_capacity "" 8GB "" , operating_system "" Windows 10 "" , price "" 4,889 yuan "" , pricerange "" 5,000-10,000 "" , product_name "" Lenovo Tianyi 510Pro "" , screen_size "" 23-25 inches "" , series "" Lenovo Tianyi "" , standby_time "" N/A "" , usage "" business "" , weight "" 7.48kg "" <endofknowledge> <state> ( pc ) CPU equal_to "" Intel Core i5 "" , computer_type equal_to "" desktop "" , memory_capacity equal_to "" 8GB "" , pricerange equal_to "" 5,000-10,000 yuan "" <endofstate> <history> AGENT_ACTS_PREV: ( pc ) recommend product_name equal_to "" Lenovo Tianyi 510Pro "" AGENT_ACTS: ( pc ) inform CPU_model equal_to "" i5-9400F "" , inform weight equal_to "" 7.48 kg "" USER: What kind of graphics card does it have? Does this model have any special features? <endofhistory>"	"( pc ) inform GPU_category equal_to "" discrete graphics "" , inform features equal_to "" not yet clear """	features	not yet clear
flight_weather_goal_4-30###1727	6	"DA: <knowledge> ( flight ) arrival_time "" 12:50 that day "" , available_options "" 1 "" , class_cabin "" business class "" , date "" next Monday "" , departure "" Beijing "" , departure_time "" 10:50 that day "" , destination "" Nanjing "" , flight_information "" Air China CA1847, from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Lukou International Airport "" , punctuality_rate "" 89.44% "" , ticket_price "" 6620 yuan "" , ( weather ) available_options "" 1 "" , city "" Nanjing "" , date "" next Monday "" , tamperature "" The maximum temperature will be 9 degrees Celsius, and the minimum temperature will be -2 degrees Celsius "" , uv_intensity "" strong "" , weather_condition "" sunny "" , wind "" northwest force 4-5 "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" business class "" , date equal_to "" next Monday "" , departure equal_to "" Beijing "" , destination equal_to "" Nanjing "" , ( weather ) city equal_to "" Nanjing "" , date equal_to "" next Monday "" <endofstate> <history> AGENT_ACTS_PREV: ( weather ) inform wind equal_to "" northwest force 4-5 "" AGENT_ACTS: ( flight ) inform flight_information equal_to "" Air China CA1847, from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Lukou International Airport "" USER: How much is a business class ticket? <endofhistory>"	"( flight ) inform ticket_price equal_to "" 6,620 yuan """	ticket_price	6,620 yuan
flight_weather_goal_4-30###1727	7	"DA: <knowledge> ( flight ) arrival_time "" 12:50 that day "" , available_options "" 1 "" , class_cabin "" business class "" , date "" next Monday "" , departure "" Beijing "" , departure_time "" 10:50 that day "" , destination "" Nanjing "" , flight_information "" Air China CA1847, from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Lukou International Airport "" , punctuality_rate "" 89.44% "" , ticket_price "" 6620 yuan "" , ( weather ) available_options "" 1 "" , city "" Nanjing "" , date "" next Monday "" , tamperature "" The maximum temperature will be 9 degrees Celsius, and the minimum temperature will be -2 degrees Celsius "" , uv_intensity "" strong "" , weather_condition "" sunny "" , wind "" northwest force 4-5 "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" business class "" , date equal_to "" next Monday "" , departure equal_to "" Beijing "" , destination equal_to "" Nanjing "" , ( weather ) city equal_to "" Nanjing "" , date equal_to "" next Monday "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform flight_information equal_to "" Air China CA1847, from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Lukou International Airport "" AGENT_ACTS: ( flight ) inform ticket_price equal_to "" 6,620 yuan "" USER: Ok. Can you tell me the specific departure and arrival times, I need to arrange a car to pick me up. <endofhistory>"	"( flight ) inform arrival_time equal_to "" 12:50 on the same day "" , inform departure_time equal_to "" 10:50 that day """	arrival_time	12:50 on the same day
attraction_hotel_goal_1-28_v2###7896	1	"DA: <knowledge> ( attraction ) address "" No. 1, Town Lake Embroidery Street, Suzhou New District, Suzhou City "" , area "" Suzhou New District "" , available_options "" 2 "" , consumption "" cheap "" , features "" The wetland park integrates tourism, entertainment, leisure, and education all in one. You could say it's a ""paradise on earth"". "" , metro_station "" false "" , name "" Suzhou Taihu Lake Wetland Park "" , opening_hours "" 09:00-16:30 "" , phone_number "" 0512-66918088 "" , score "" 4.5 "" , the_most_suitable_people "" family-friendly "" , ticket_price "" 60 yuan "" , type "" landscape scenic spot "" <endofknowledge> <state> ( attraction ) area equal_to "" Suzhou New District "" , the_most_suitable_people equal_to "" family-friendly "" <endofstate> <history> USER: Hi, I'm traveling to Suzhou and I would like to find a family-friendly place to go in Suzhou New District. Please recommend a good place. <endofhistory>"	"( attraction ) inform name equal_to "" ['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park'] | ['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park'] """	name	['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park']
attraction_hotel_goal_1-28_v2###7896	1	"DA: <knowledge> ( attraction ) address "" No. 1, Town Lake Embroidery Street, Suzhou New District, Suzhou City "" , area "" Suzhou New District "" , available_options "" 2 "" , consumption "" cheap "" , features "" The wetland park integrates tourism, entertainment, leisure, and education all in one. You could say it's a ""paradise on earth"". "" , metro_station "" false "" , name "" Suzhou Taihu Lake Wetland Park "" , opening_hours "" 09:00-16:30 "" , phone_number "" 0512-66918088 "" , score "" 4.5 "" , the_most_suitable_people "" family-friendly "" , ticket_price "" 60 yuan "" , type "" landscape scenic spot "" <endofknowledge> <state> ( attraction ) area equal_to "" Suzhou New District "" , the_most_suitable_people equal_to "" family-friendly "" <endofstate> <history> USER: Hi, I'm traveling to Suzhou and I would like to find a family-friendly place to go in Suzhou New District. Please recommend a good place. <endofhistory>"	"( attraction ) inform name equal_to "" ['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park'] | ['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park'] """	name	['Suzhou Taihu Lake Wetland Park or Baimajian Ecological Park']
attraction_hotel_goal_1-28_v2###7896	4	"DA: <knowledge> ( attraction ) address "" No. 1, Town Lake Embroidery Street, Suzhou New District, Suzhou City "" , area "" Suzhou New District "" , available_options "" 1 "" , consumption "" cheap "" , features "" The wetland park integrates tourism, entertainment, leisure, and education all in one. You could say it's a ""paradise on earth"". "" , metro_station "" false "" , name "" Suzhou Taihu Lake Wetland Park "" , opening_hours "" 09:00-16:30 "" , phone_number "" 0512-66918088 "" , score "" 4.5 "" , the_most_suitable_people "" family-friendly "" , ticket_price "" 60 yuan "" , type "" landscape scenic spot "" <endofknowledge> <state> ( attraction ) area equal_to "" Suzhou New District "" , metro_station equal_to "" No "" , name equal_to "" Suzhou Taihu Lake Wetland Park "" , the_most_suitable_people equal_to "" family-friendly "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) inform metro_station equal_to "" No "" AGENT_ACTS: ( attraction ) inform metro_station equal_to "" No "" USER: Okay, where is Suzhou Taihu Lake Wetland Park? <endofhistory>"	"( attraction ) inform address equal_to "" No.1, Town Lake Embroidery Street, Suzhou New District, Suzhou City """	address	No.1, Town Lake Embroidery Street, Suzhou New District, Suzhou City
attraction_hotel_goal_1-28_v2###7896	7	"DST: <state> ( attraction ) area equal_to "" Suzhou New District "" , metro_station equal_to "" No "" , name equal_to "" Baimajian Ecological Park "" , the_most_suitable_people equal_to "" family-friendly "" , ( hotel ) area equal_to "" Suzhou New District "" , star equal_to "" 4 "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) inform address equal_to "" Huashan Road, Fengqiao Sub-district, Suzhou New District, Suzhou City "" AGENT_ACTS: ( hotel ) request room_type USER: A standard room. <endofhistory>"	"( attraction ) area equal_to "" Suzhou New District "" , metro_station equal_to "" No "" , name equal_to "" Baimajian Ecological Park "" , the_most_suitable_people equal_to "" family-friendly "" ( hotel ) room_type equal_to "" a standard room "" , star equal_to "" 4 """	room_type	a standard room
flight_goal_4-43_v2###2773	1	"DA: <knowledge> ( flight ) arrival_time "" 11:40 that day "" , available_options "" 2 "" , class_cabin "" economy class "" , date "" next Friday "" , departure "" Hangzhou "" , departure_time "" 09:20 that day "" , destination "" Guangzhou "" , flight_information "" CA1729 of Air China, from Terminal 1 of Xiaoshan International Airport to Terminal 1 of Baiyun International Airport "" , punctuality_rate "" 100% "" , ticket_price "" 850 yuan "" <endofknowledge> <state> ( flight ) date equal_to "" next Friday "" , departure equal_to "" Hangzhou "" , destination equal_to "" Guangzhou "" <endofstate> <history> USER: Hi, are there any flights from Hangzhou to Guangzhou next Friday? <endofhistory>"	"( flight ) inform flight_information equal_to "" Flight CA1729 of Air China, from Terminal 1 of Hangzhou International Airport to Terminal 1 of Baiyun International Airport """	flight_information	Flight CA1729 of Air China, from Terminal 1 of Hangzhou International Airport to Terminal 1 of Baiyun International Airport
Hospital_goal_2-10###3763	2	"DA: <knowledge> ( hospital ) 3．0t_mri "" true "" , address "" No. 1055, Sanxiang Road "" , area "" Gusu District "" , available_options "" 1 "" , bus_routes "" No. 2, No. 35, No. 38, No. 39, No. 40, No. 51, No. 60, No. 68, No. 69, No. 89, No. 303, No. 304, No. 308, No. 317, No. 321, No. 502, or No. 931 "" , ct "" true "" , dsa "" true "" , general_or_specialized "" general hospital "" , key_departments "" cardiovascular | nephrology | blood | neurology | general surgery | gynecology | endocrinology | gastroenterology | oncology | neurosurgery | respiratory | urology | gynecology "" , level "" tertiary "" , metro_station "" true "" , name "" the Second Affiliated Hospital of Soochow University "" , phone "" 68282030 "" , public_or_private "" public "" , registration_time "" 7:00-11:30,12:00-16:30 "" , service_time "" 8:00-12:00, 13:00-16:45 "" <endofknowledge> <state> ( hospital ) area equal_to "" Gusu District "" , key_departments equal_to "" blood department "" , name equal_to "" the Second Affiliated Hospital of Soochow University "" <endofstate> <history> AGENT_ACTS: ( hospital ) recommend name equal_to "" the Second Affiliated Hospital of Soochow University "" USER: So it should have 3.0T MRI equipment, right? <endofhistory>"	"( hospital ) inform 3.0T_MRI equal_to "" Yes """	3.0T_MRI	Yes
